time,open,high,low,close,tick_volume,spread,real_volume
2021-12-01 11:00:00,1778.84,1780.51,1777.48,1779.78,1134.0,21,0.0
2021-12-01 11:15:00,1779.78,1780.8,1779.3,1780.29,594.0,27,0.0
2021-12-01 11:30:00,1780.24,1782.34,1778.23,1782.05,791.0,25,0.0
2021-12-01 11:45:00,1782.02,1783.91,1781.57,1782.77,483.0,24,0.0
2021-12-01 12:00:00,1782.8,1784.87,1781.84,1784.26,547.0,26,0.0
2021-12-01 12:15:00,1784.26,1784.73,1783.34,1783.56,342.0,26,0.0
2021-12-01 12:30:00,1783.48,1786.21,1783.44,1785.03,538.0,26,0.0
2021-12-01 12:45:00,1785.03,1786.87,1784.55,1786.22,483.0,26,0.0
2021-12-01 13:00:00,1786.22,1787.46,1785.75,1786.51,489.0,24,0.0
2021-12-01 13:15:00,1786.42,1786.89,1785.83,1786.3,373.0,22,0.0
2021-12-01 13:30:00,1786.3,1787.41,1785.33,1787.16,314.0,30,0.0
2021-12-01 13:45:00,1787.22,1788.5,1784.97,1785.0,478.0,25,0.0
2021-12-01 14:00:00,1785.05,1786.92,1784.83,1786.91,575.0,28,0.0
2021-12-01 14:15:00,1786.93,1787.88,1785.04,1786.67,691.0,27,0.0
2021-12-01 14:30:00,1786.7,1788.58,1786.21,1788.47,969.0,26,0.0
2021-12-01 14:45:00,1788.44,1788.47,1785.49,1785.93,592.0,26,0.0
2021-12-01 15:00:00,1786.04,1787.36,1783.47,1783.89,988.0,28,0.0
2021-12-01 15:15:00,1783.8,1788.97,1782.52,1787.84,2715.0,13,0.0
2021-12-01 15:30:00,1787.86,1790.45,1787.12,1788.96,1630.0,14,0.0
2021-12-01 15:45:00,1788.87,1790.37,1786.63,1787.99,1387.0,29,0.0
2021-12-01 16:00:00,1788.06,1789.81,1787.9,1788.82,976.0,26,0.0
2021-12-01 16:15:00,1788.83,1789.53,1784.58,1785.21,1091.0,24,0.0
2021-12-01 16:30:00,1785.27,1787.44,1783.12,1786.34,1756.0,24,0.0
2021-12-01 16:45:00,1786.34,1789.82,1784.61,1788.12,1639.0,25,0.0
2021-12-01 17:00:00,1788.12,1792.2,1786.76,1787.07,2345.0,23,0.0
2021-12-01 17:15:00,1787.08,1788.51,1783.92,1787.98,1814.0,25,0.0
2021-12-01 17:30:00,1788.14,1790.56,1786.66,1786.79,2025.0,25,0.0
2021-12-01 17:45:00,1786.79,1787.88,1785.84,1785.95,1147.0,21,0.0
2021-12-01 18:00:00,1785.86,1787.79,1785.81,1786.39,1170.0,22,0.0
2021-12-01 18:15:00,1786.41,1786.52,1783.71,1785.72,1273.0,24,0.0
2021-12-01 18:30:00,1786.01,1786.21,1783.69,1784.11,1062.0,13,0.0
2021-12-01 18:45:00,1784.11,1786.66,1781.23,1785.99,2275.0,18,0.0
2021-12-01 19:00:00,1785.98,1786.03,1784.26,1785.76,1171.0,31,0.0
2021-12-01 19:15:00,1785.76,1785.76,1783.56,1784.42,1264.0,26,0.0
2021-12-01 19:30:00,1784.41,1784.46,1782.04,1783.25,1451.0,25,0.0
2021-12-01 19:45:00,1783.09,1785.58,1782.81,1783.96,1414.0,31,0.0
2021-12-01 20:00:00,1783.96,1784.03,1781.72,1781.91,1942.0,32,0.0
2021-12-01 20:15:00,1781.9,1783.72,1781.41,1782.17,1683.0,28,0.0
2021-12-01 20:30:00,1782.17,1782.61,1780.69,1781.67,1140.0,32,0.0
2021-12-01 20:45:00,1781.67,1783.36,1780.72,1782.86,1353.0,29,0.0
2021-12-01 21:00:00,1782.86,1782.89,1779.49,1779.71,1276.0,33,0.0
2021-12-01 21:15:00,1779.71,1781.03,1779.07,1780.44,1278.0,24,0.0
2021-12-01 21:30:00,1780.4,1780.86,1779.78,1780.36,878.0,27,0.0
2021-12-01 21:45:00,1780.34,1782.32,1780.01,1782.03,1125.0,32,0.0
2021-12-01 22:00:00,1782.0,1782.03,1778.19,1779.26,1228.0,33,0.0
2021-12-01 22:15:00,1779.24,1780.35,1779.06,1780.18,1257.0,29,0.0
2021-12-01 22:30:00,1780.17,1781.16,1778.86,1778.86,1313.0,27,0.0
2021-12-01 22:45:00,1778.9,1779.27,1777.18,1778.46,1359.0,20,0.0
2021-12-01 23:00:00,1778.46,1780.76,1778.26,1780.4,761.0,30,0.0
2021-12-01 23:15:00,1780.39,1781.7,1779.98,1781.61,441.0,36,0.0
2021-12-01 23:30:00,1781.7,1783.18,1781.49,1782.68,395.0,34,0.0
2021-12-01 23:45:00,1782.73,1783.27,1781.75,1781.77,378.0,34,0.0
2021-12-02 01:00:00,1780.99,1782.41,1780.86,1781.92,375.0,45,0.0
2021-12-02 01:15:00,1781.85,1782.47,1780.5,1781.5,486.0,38,0.0
2021-12-02 01:30:00,1781.48,1783.25,1780.34,1783.02,695.0,41,0.0
2021-12-02 01:45:00,1783.05,1783.08,1781.46,1781.56,622.0,39,0.0
2021-12-02 02:00:00,1781.66,1781.8,1779.36,1779.61,888.0,40,0.0
2021-12-02 02:15:00,1779.61,1781.31,1779.54,1781.05,335.0,41,0.0
2021-12-02 02:30:00,1781.01,1781.34,1780.39,1781.06,219.0,30,0.0
2021-12-02 02:45:00,1780.94,1780.94,1779.98,1780.83,368.0,30,0.0
2021-12-02 03:00:00,1780.83,1781.76,1779.62,1780.0,711.0,29,0.0
2021-12-02 03:15:00,1779.99,1781.61,1779.5,1779.95,737.0,29,0.0
2021-12-02 03:30:00,1779.95,1781.37,1779.84,1780.86,1022.0,25,0.0
2021-12-02 03:45:00,1780.86,1781.47,1779.83,1779.99,520.0,26,0.0
2021-12-02 04:00:00,1779.95,1780.96,1779.47,1780.75,487.0,29,0.0
2021-12-02 04:15:00,1780.81,1781.47,1780.76,1781.07,324.0,33,0.0
2021-12-02 04:30:00,1781.07,1781.73,1780.55,1781.17,689.0,29,0.0
2021-12-02 04:45:00,1781.13,1781.79,1780.68,1781.03,804.0,26,0.0
2021-12-02 05:00:00,1781.01,1781.01,1779.79,1779.82,469.0,33,0.0
2021-12-02 05:15:00,1779.89,1780.86,1779.75,1779.88,305.0,29,0.0
2021-12-02 05:30:00,1779.88,1780.16,1779.23,1779.49,194.0,29,0.0
2021-12-02 05:45:00,1779.48,1779.66,1778.96,1779.18,160.0,28,0.0
2021-12-02 06:00:00,1779.18,1779.2,1777.42,1777.53,282.0,30,0.0
2021-12-02 06:15:00,1777.58,1777.63,1776.35,1776.99,414.0,27,0.0
2021-12-02 06:30:00,1777.05,1777.86,1776.78,1777.32,183.0,32,0.0
2021-12-02 06:45:00,1777.32,1777.61,1776.51,1776.54,150.0,34,0.0
2021-12-02 07:00:00,1776.6,1777.01,1776.17,1776.82,242.0,30,0.0
2021-12-02 07:15:00,1776.76,1778.68,1776.5,1777.48,523.0,26,0.0
2021-12-02 07:30:00,1777.5,1778.04,1775.35,1775.44,579.0,28,0.0
2021-12-02 07:45:00,1775.44,1777.34,1774.97,1775.96,450.0,20,0.0
2021-12-02 08:00:00,1775.95,1777.25,1775.56,1776.66,632.0,31,0.0
2021-12-02 08:15:00,1776.5,1777.82,1776.21,1777.29,589.0,29,0.0
2021-12-02 08:30:00,1777.31,1778.3,1777.18,1777.8,542.0,33,0.0
2021-12-02 08:45:00,1777.83,1778.78,1777.78,1778.06,784.0,28,0.0
2021-12-02 09:00:00,1778.07,1778.4,1776.26,1776.26,656.0,28,0.0
2021-12-02 09:15:00,1776.26,1776.56,1775.37,1776.26,759.0,25,0.0
2021-12-02 09:30:00,1776.26,1776.54,1774.8,1774.94,468.0,20,0.0
2021-12-02 09:45:00,1774.94,1775.57,1774.85,1775.06,337.0,24,0.0
2021-12-02 10:00:00,1775.11,1776.42,1772.53,1773.47,627.0,13,0.0
2021-12-02 10:15:00,1773.36,1774.88,1767.35,1769.7,1098.0,13,0.0
2021-12-02 10:30:00,1769.7,1773.17,1769.67,1771.44,852.0,26,0.0
2021-12-02 10:45:00,1771.39,1771.39,1769.74,1770.32,514.0,26,0.0
2021-12-02 11:00:00,1770.34,1771.33,1769.96,1770.79,517.0,25,0.0
2021-12-02 11:15:00,1770.72,1771.99,1770.14,1770.92,602.0,24,0.0
2021-12-02 11:30:00,1770.89,1771.71,1770.0,1770.84,458.0,26,0.0
2021-12-02 11:45:00,1770.78,1773.11,1770.46,1773.06,450.0,26,0.0
2021-12-02 12:00:00,1773.07,1774.69,1772.54,1774.64,586.0,20,0.0
2021-12-02 12:15:00,1774.65,1776.08,1774.03,1774.14,822.0,25,0.0
2021-12-02 12:30:00,1774.14,1775.64,1773.91,1773.92,435.0,21,0.0
2021-12-02 12:45:00,1773.88,1776.04,1773.79,1775.86,326.0,18,0.0
2021-12-02 13:00:00,1775.86,1777.19,1775.53,1776.62,494.0,19,0.0
2021-12-02 13:15:00,1776.58,1779.0,1776.22,1776.61,810.0,15,0.0
2021-12-02 13:30:00,1776.67,1778.76,1776.6,1778.1,711.0,13,0.0
2021-12-02 13:45:00,1778.06,1778.16,1776.7,1777.11,514.0,22,0.0
2021-12-02 14:00:00,1777.17,1778.52,1776.81,1777.4,949.0,22,0.0
2021-12-02 14:15:00,1777.5,1779.25,1777.1,1778.09,826.0,24,0.0
2021-12-02 14:30:00,1778.07,1780.95,1777.52,1780.32,1183.0,24,0.0
2021-12-02 14:45:00,1780.35,1781.15,1779.21,1779.46,760.0,18,0.0
2021-12-02 15:00:00,1779.51,1780.04,1776.13,1776.4,1068.0,13,0.0
2021-12-02 15:15:00,1776.4,1779.13,1774.67,1775.15,1078.0,21,0.0
2021-12-02 15:30:00,1775.15,1777.5,1773.39,1776.55,1921.0,25,0.0
2021-12-02 15:45:00,1776.55,1776.79,1773.67,1774.33,1209.0,21,0.0
2021-12-02 16:00:00,1774.43,1778.36,1774.21,1777.24,2002.0,22,0.0
2021-12-02 16:15:00,1777.29,1778.93,1775.01,1775.46,1288.0,22,0.0
2021-12-02 16:30:00,1775.4,1776.03,1765.98,1770.14,2945.0,17,0.0
2021-12-02 16:45:00,1770.14,1770.61,1763.3,1764.62,2784.0,20,0.0
2021-12-02 17:00:00,1764.61,1770.53,1763.77,1768.71,2552.0,16,0.0
2021-12-02 17:15:00,1768.72,1769.73,1767.45,1767.96,2041.0,22,0.0
