entry_step,exit_step,entry_date,exit_date,type,entry_price,exit_price,position_size,notional_size,pnl_usd,pnl_pct,fee,net_pnl
138,139,2019-10-24,2019-10-25,LONG,1503.1,1504.39,11521.895218395292,57609.47609197646,247.20984684538834,2.1455658306170435,11.521895218395292,235.68795162699305
142,143,2019-10-30,2019-10-31,LONG,1495.61,1512.12,11545.46401355799,57727.32006778995,3186.251945090002,27.597435160235612,11.545464013557991,3174.706481076444
144,148,2019-11-01,2019-11-07,LONG,1513.92,1468.41,11862.934661665635,59314.67330832817,-8915.30193888057,-75.15258402029167,11.862934661665635,-8927.164873542235
151,152,2019-11-12,2019-11-13,LONG,1456.25,1463.28,10970.218174311412,54851.09087155706,1323.9593779469342,12.068669527896947,10.970218174311412,1312.9891597726228
159,162,2019-11-22,2019-11-27,LONG,1461.92,1453.83,11101.517090288675,55507.585451443374,-1535.844527409793,-13.83454635000572,11.101517090288676,-1546.9460445000818
167,168,2019-12-04,2019-12-05,LONG,1474.31,1475.74,10946.822485838666,54734.11242919333,265.44546524730197,2.4248631563240837,10.946822485838666,254.49864276146332
169,170,2019-12-06,2019-12-09,LONG,1459.47,1461.47,10972.272350114812,54861.36175057406,375.8992082781699,3.425901183306269,10.972272350114814,364.9269359280551
179,180,2019-12-20,2019-12-23,LONG,1477.95,1485.36,11008.765043707617,55043.825218538084,1379.866520752932,12.534253526844369,11.008765043707617,1368.8577557092244
182,183,2019-12-26,2019-12-27,LONG,1510.99,1510.61,11145.65081927854,55728.2540963927,-70.07570055604376,-0.6287268611971442,11.145650819278542,-81.2213513753223
187,188,2020-01-03,2020-01-06,LONG,1551.33,1565.49,11137.528684141007,55687.64342070503,2541.4870815274244,22.819129392199084,11.137528684141007,2530.349552843283
189,190,2020-01-07,2020-01-08,LONG,1572.88,1555.51,11390.563639425336,56952.81819712668,-3144.7740834777514,-27.60859061085416,11.390563639425338,-3156.1646471171766
193,195,2020-01-13,2020-01-15,LONG,1547.86,1556.19,11074.947174713618,55374.73587356809,1490.0299440092474,13.454059152636793,11.074947174713618,1478.9549968345339
197,198,2020-01-17,2020-01-20,LONG,1556.52,1559.94,11222.84267439707,56114.21337198535,616.4733178250005,5.493022897232404,11.222842674397072,605.2504751506035
200,201,2020-01-22,2020-01-23,LONG,1559.07,1562.61,11283.367721912131,56416.838609560655,640.4959645103897,5.676460967114952,11.283367721912132,629.2125967884776
204,206,2020-01-28,2020-01-30,LONG,1566.88,1574.19,11346.28898159098,56731.4449079549,1323.3523380129532,11.663305422240288,11.34628898159098,1312.0060490313622
208,209,2020-02-03,2020-02-04,LONG,1576.28,1552.64,11477.489586494115,57387.447932470575,-4303.294050307043,-37.49333874692293,11.477489586494116,-4314.771539893537
211,212,2020-02-06,2020-02-07,LONG,1566.4,1569.91,11046.012432504762,55230.06216252381,618.7995345711762,5.6020173646578,11.046012432504764,607.7535221386714
213,214,2020-02-10,2020-02-11,LONG,1571.39,1567.62,11106.78778471863,55533.93892359315,-666.1711915627495,-5.99787449328335,11.10678778471863,-677.2779793474682
215,216,2020-02-12,2020-02-13,LONG,1565.63,1575.95,11039.059986783883,55195.299933919414,1819.1255127905215,16.478989288656862,11.039059986783883,1808.0864528037375
217,219,2020-02-14,2020-02-18,LONG,1583.83,1601.37,11219.868632064256,56099.34316032128,3106.3386822829257,27.686052164689336,11.219868632064257,3095.1188136508613
220,221,2020-02-19,2020-02-20,LONG,1611.27,1619.26,11529.380513429342,57646.90256714671,1429.3034423513836,12.39705325612717,11.529380513429343,1417.7740618379544
223,224,2020-02-24,2020-02-25,LONG,1658.41,1635.24,11671.157919613135,58355.789598065676,-4076.505945415144,-34.928033477849375,11.671157919613135,-4088.1771033347572
225,226,2020-02-26,2020-02-27,LONG,1640.44,1644.3,11262.34020927966,56311.7010463983,662.5148315058516,5.882568091487498,11.26234020927966,651.252491296572
229,230,2020-03-03,2020-03-04,LONG,1639.49,1635.68,11327.465458409319,56637.3272920466,-658.0955571021917,-5.809733514690461,11.32746545840932,-669.423022560601
232,233,2020-03-06,2020-03-09,LONG,1674.28,1678.17,11260.523156153258,56302.61578076629,654.0637628926657,5.80846692309545,11.260523156153258,642.8032397365125
237,240,2020-03-13,2020-03-18,LONG,1529.79,1484.52,11324.80348012691,56624.01740063455,-8378.173696150208,-73.98074245484672,11.32480348012691,-8389.498499630336
242,244,2020-03-20,2020-03-24,LONG,1498.38,1627.91,10485.853630163876,52429.26815081938,22661.684965014323,216.11673941189812,10.485853630163875,22651.199111384158
247,248,2020-03-27,2020-03-30,LONG,1621.74,1620.49,12750.973541302294,63754.86770651147,-245.70394956386144,-1.9269426665186773,12.750973541302294,-258.45492310516374
251,251,2020-04-02,2020-04-02,LONG,1611.61,1611.61,12725.128048991777,63625.640244958886,0.0,0.0,12.725128048991778,-12.725128048991778
4,5,2020-04-09,2020-04-13,LONG,1684.94,1711.98,12723.855536186878,63619.27768093439,5104.826487864445,40.12012297173781,12.723855536186878,5092.102632328258
10,12,2020-04-20,2020-04-22,LONG,1694.48,1714.62,13233.065799419704,66165.32899709852,3932.0904525328,29.714130588735,13.233065799419705,3918.8573867333803
15,16,2020-04-27,2020-04-28,LONG,1714.81,1707.96,13624.951538093039,68124.7576904652,-1360.6597529163012,-9.98652911984405,13.62495153809304,-1374.2847044543942
20,21,2020-05-04,2020-05-05,LONG,1701.37,1704.61,13487.5230676476,67437.615338238,642.1233291285604,4.760869181894605,13.4875230676476,628.6358060609127
34,35,2020-05-22,2020-05-25,LONG,1735.49,1727.0,13550.386648253692,67751.93324126846,-1657.2089531439817,-12.229975395997684,13.550386648253692,-1670.7593397922353
36,37,2020-05-26,2020-05-27,LONG,1710.36,1709.31,13383.310714274467,66916.55357137234,-205.4023166173727,-1.53476461095903,13.383310714274469,-218.78562733164716
42,44,2020-06-03,2020-06-05,LONG,1697.95,1684.22,13361.432151541303,66807.16075770652,-2701.0875385120635,-20.215554050472655,13.361432151541303,-2714.448970663605
47,48,2020-06-10,2020-06-11,LONG,1737.41,1728.71,13089.987254474943,65449.93627237472,-1638.6876027237756,-12.518634058742675,13.089987254474945,-1651.7775899782505
50,51,2020-06-15,2020-06-16,LONG,1725.12,1726.61,12924.809495477117,64624.04747738558,279.0815443021503,2.1592700797625803,12.924809495477117,266.15673480667317
52,54,2020-06-17,2020-06-19,LONG,1726.49,1742.29,12951.425168957785,64757.12584478893,2963.1292053462867,22.878788756378484,12.951425168957787,2950.1777801773287
57,58,2020-06-24,2020-06-25,LONG,1761.42,1763.78,13246.442946975521,66232.2147348776,443.69890989742515,3.3495702331072374,13.246442946975522,430.4524669504496
64,65,2020-07-03,2020-07-06,LONG,1775.66,1784.21,13289.488193670564,66447.44096835282,1599.7590199683882,12.03777750244973,13.289488193670564,1586.4695317747176
68,69,2020-07-09,2020-07-10,LONG,1802.24,1798.56,13448.135146848037,67240.67573424018,-686.494825056619,-5.104758522727361,13.448135146848037,-699.942960203467
70,72,2020-07-13,2020-07-15,LONG,1802.32,1810.2,13378.140850827689,66890.70425413844,1462.2784786348102,10.93035642949103,13.37814085082769,1448.9003377839824
75,76,2020-07-20,2020-07-21,LONG,1817.17,1841.55,13523.030884606089,67615.15442303044,4535.782191081391,33.5411656586889,13.52303088460609,4522.259160196785
79,81,2020-07-24,2020-07-28,LONG,1901.13,1957.99,13975.256800625768,69876.28400312884,10449.484013239227,74.77132021481947,13.975256800625768,10435.508756438601
82,84,2020-07-29,2020-07-31,LONG,1970.96,1974.81,15018.80767626963,75094.03838134815,733.4295159926723,4.883407070665956,15.01880767626963,718.4107083164027
86,88,2020-08-04,2020-08-06,LONG,2018.4,2063.3,15090.648747101275,75453.24373550637,8392.416378627237,55.61335711454628,15.090648747101275,8377.325729880135
89,90,2020-08-07,2020-08-10,LONG,2033.32,2027.63,15928.381320089286,79641.90660044643,-1114.3411970484883,-6.9959475144097185,15.928381320089287,-1130.2695783685776
93,95,2020-08-13,2020-08-17,LONG,1953.67,1984.45,15815.354362252427,79076.77181126214,6229.258360804655,39.387409337298486,15.815354362252428,6213.443006442403
96,97,2020-08-18,2020-08-19,LONG,2002.25,1927.44,16436.698662896666,82183.49331448333,-15353.095604586073,-93.40741665626163,16.436698662896667,-15369.53230324897
102,103,2020-08-26,2020-08-27,LONG,1953.2,1928.11,14899.74543257177,74498.72716285885,-4784.899305028003,-32.113966823674154,14.89974543257177,-4799.799050460575
104,105,2020-08-28,2020-08-31,LONG,1964.3,1968.23,14419.76552752571,72098.82763762855,721.2452085116447,5.001781805223315,14.41976552752571,706.825442984119
109,110,2020-09-04,2020-09-07,LONG,1933.0,1928.11,14490.448071824121,72452.24035912061,-916.4290102330756,-6.32436627004669,14.490448071824122,-930.9194583048998
112,113,2020-09-09,2020-09-10,LONG,1947.29,1945.92,14397.35612599363,71986.78062996815,-253.2285624202058,-1.7588546133342888,14.397356125993632,-267.62591854619944
115,116,2020-09-14,2020-09-15,LONG,1956.51,1953.31,14370.59353413901,71852.96767069506,-587.6011278915709,-4.088913422369481,14.370593534139012,-601.9717214257099
119,121,2020-09-18,2020-09-22,LONG,1950.44,1900.34,14310.396361996443,71551.98180998222,-9189.604111585382,-64.21627940362193,14.310396361996444,-9203.914507947378
124,127,2020-09-25,2020-09-30,LONG,1860.05,1885.22,13390.004911201704,66950.02455600852,4529.803279682641,33.829735759791504,13.390004911201704,4516.413274771439
129,130,2020-10-02,2020-10-05,LONG,1900.56,1913.69,13841.646238678848,69208.23119339424,2390.6219103034737,17.271225323062822,13.841646238678848,2376.7802640647947
133,134,2020-10-08,2020-10-09,LONG,1893.53,1929.87,14079.32426508533,70396.62132542665,6755.143089800527,47.979171177641646,14.07932426508533,6741.063765535442
138,139,2020-10-15,2020-10-16,LONG,1907.87,1898.62,14753.430641638875,73767.15320819437,-1788.2407270301383,-12.120846808220685,14.753430641638875,-1802.9941576717772
142,143,2020-10-21,2020-10-22,LONG,1924.62,1903.63,14573.131225871697,72865.65612935848,-3973.3820758259258,-27.26512246573321,14.573131225871697,-3987.9552070517975
144,148,2020-10-23,2020-10-29,LONG,1901.37,1866.97,14174.335705166517,70871.67852583258,-6411.1291891863,-45.23054429174735,14.174335705166518,-6425.303524891467
159,162,2020-11-13,2020-11-18,LONG,1889.18,1871.84,13531.80535267737,67659.02676338685,-3105.070782236573,-22.946463545030312,13.53180535267737,-3118.6025875892506
167,168,2020-11-25,2020-11-26,LONG,1806.92,1808.86,13219.945093918443,66099.72546959222,354.83991380635973,2.684125473180644,13.219945093918444,341.6199687124413
169,170,2020-11-27,2020-11-30,LONG,1787.38,1777.49,13254.107090789688,66270.53545394844,-1833.4534224383083,-13.83309648759651,13.254107090789688,-1846.7075295290979
179,180,2020-12-11,2020-12-14,LONG,1839.68,1827.74,13069.436337836778,65347.18168918389,-2120.600727759336,-16.225647938772035,13.069436337836779,-2133.670164097173
182,183,2020-12-16,2020-12-17,LONG,1863.96,1885.97,12856.069321427061,64280.3466071353,3795.1737934908674,29.52048327217321,12.85606932142706,3782.31772416944
187,188,2020-12-23,2020-12-24,LONG,1872.67,1878.86,13234.301093844004,66171.50546922002,1093.6300011600028,8.263602236378844,13.234301093844005,1080.395700066159
193,195,2021-01-04,2021-01-06,LONG,1943.04,1918.68,13342.340663850622,66711.70331925311,-4181.8415803508915,-31.342638339920825,13.342340663850623,-4195.183921014742
200,201,2021-01-13,2021-01-14,LONG,1844.55,1846.38,12922.822271749148,64614.11135874574,320.52214303357107,2.480279743026964,12.922822271749148,307.5993207618219
204,206,2021-01-19,2021-01-21,LONG,1839.59,1869.67,12953.58220382533,64767.91101912665,5295.252647207639,40.878674052370584,12.95358220382533,5282.299065003814
208,209,2021-01-25,2021-01-26,LONG,1855.83,1851.28,13481.81211032571,67409.06055162856,-826.3451542164609,-6.129332966920401,13.481812110325713,-839.8269663267865
211,212,2021-01-28,2021-01-29,LONG,1842.52,1847.38,13397.82941369303,66989.14706846516,883.4836385839752,6.5942296420122,13.397829413693032,870.0858091702822
213,214,2021-02-01,2021-02-02,LONG,1860.4,1837.52,13484.837994610061,67424.1899730503,-4146.058553492256,-30.746076112664095,13.484837994610062,-4159.543391486865
215,216,2021-02-03,2021-02-04,LONG,1834.08,1792.86,13068.883655461375,65344.418277306875,-7342.910127667799,-56.18620779900554,13.068883655461375,-7355.97901132326
217,219,2021-02-05,2021-02-09,LONG,1813.22,1837.56,12333.28575432905,61666.42877164525,4138.937570459846,33.55908273678859,12.33328575432905,4126.604284705517
220,221,2021-02-10,2021-02-11,LONG,1842.43,1825.47,12745.946182799602,63729.730913998006,-2933.235553864756,-23.013085978843208,12.745946182799601,-2945.981500047556
223,224,2021-02-15,2021-02-16,LONG,1818.38,1794.35,12451.348032794845,62256.74016397423,-4113.632645927455,-33.03764889627058,12.451348032794847,-4126.08399396025
229,230,2021-02-23,2021-02-24,LONG,1804.94,1805.26,12038.73963339882,60193.6981669941,53.3590684827038,0.4432280297405126,12.038739633398821,41.32032884930498
232,233,2021-02-26,2021-03-01,LONG,1733.41,1724.48,12042.87166628375,60214.358331418756,-1551.0301079939925,-12.879238033702448,12.042871666283752,-1563.0729796602761
237,240,2021-03-05,2021-03-10,LONG,1700.51,1726.23,11886.564368317722,59432.82184158861,4494.569798959314,37.812185756037934,11.886564368317723,4482.683234590996
242,244,2021-03-12,2021-03-16,LONG,1726.59,1731.87,12334.83269177682,61674.163458884104,943.0136368880464,7.645127100238003,12.334832691776821,930.6788041962697
247,248,2021-03-19,2021-03-22,LONG,1744.93,1738.64,12427.90057219645,62139.50286098225,-1119.980380289112,-9.011822823838152,12.42790057219645,-1132.4082808613084
251,251,2021-03-25,2021-03-25,LONG,1726.92,1726.92,12314.659744110319,61573.2987205516,0.0,0.0,12.31465974411032,-12.31465974411032
4,5,2021-04-01,2021-04-05,LONG,1729.36,1728.42,12313.428278135907,61567.141390679535,-167.32523276596,-1.3588842114999582,12.313428278135907,-179.63866104409593
10,12,2021-04-12,2021-04-14,LONG,1732.21,1736.15,12295.464412031499,61477.322060157494,699.1665240271789,5.686377517737537,12.2954644120315,686.8710596151474
15,16,2021-04-19,2021-04-20,LONG,1770.78,1778.58,12364.151517993014,61820.75758996507,1361.5522797911788,11.012096364313967,12.364151517993015,1349.1881282731858
20,21,2021-04-26,2021-04-27,LONG,1781.36,1776.54,12499.07033082033,62495.35165410165,-845.4989305159147,-6.764494543494768,12.49907033082033,-857.9980008467351
34,35,2021-05-14,2021-05-17,LONG,1842.38,1866.64,12413.270530735657,62066.35265367829,4086.371202950082,32.91937602449004,12.413270530735659,4073.9579324193464
36,37,2021-05-18,2021-05-19,LONG,1869.67,1870.19,12820.666323977592,64103.33161988796,89.14335803200717,0.6953098675167032,12.820666323977592,76.32269170802958
42,44,2021-05-26,2021-05-28,LONG,1896.6,1903.02,12828.298593148395,64141.49296574197,1085.5962903091536,8.462511863334484,12.828298593148395,1072.767991716005
47,48,2021-06-02,2021-06-03,LONG,1908.71,1870.58,12935.575392319995,64677.87696159998,-6460.298967747363,-49.94210749668638,12.935575392319995,-6473.234543139683
52,54,2021-06-09,2021-06-11,LONG,1888.87,1875.87,12288.251938006026,61441.25969003013,-2114.3233149194803,-17.206054413485315,12.288251938006026,-2126.611566857486
57,58,2021-06-16,2021-06-17,LONG,1810.0,1772.57,12075.590781320278,60377.95390660139,-6242.947002000259,-51.6988950276244,12.075590781320278,-6255.022592781579
64,65,2021-06-25,2021-06-28,LONG,1780.86,1778.94,11450.088522042119,57250.44261021059,-308.61732480822604,-2.6953269768536625,11.450088522042119,-320.06741333026815
68,69,2021-07-01,2021-07-02,LONG,1776.41,1787.07,11418.081780709093,57090.40890354547,1712.9597303319233,15.002167292460433,11.418081780709095,1701.5416485512142
70,72,2021-07-05,2021-07-07,LONG,1791.75,1803.59,11588.235945564214,57941.17972782107,1914.3953341074277,16.52016185293696,11.588235945564215,1902.8070981618635
75,76,2021-07-12,2021-07-13,LONG,1806.21,1807.14,11778.516655380401,58892.583276902005,151.61609792749076,1.2872257378710998,11.778516655380402,139.83758127211036
79,81,2021-07-16,2021-07-20,LONG,1811.1,1810.14,11792.50041350761,58962.50206753805,-156.26967584568845,-1.3251615040580433,11.79250041350761,-168.06217625919606
82,84,2021-07-21,2021-07-23,LONG,1803.36,1801.68,11775.694195881691,58878.470979408456,-274.25425662484633,-2.328985892999507,11.775694195881691,-286.029950820728
86,88,2021-07-27,2021-07-29,LONG,1798.53,1827.87,11747.09120079962,58735.4560039981,4790.8521936172865,40.78330636686617,11.747091200799622,4779.105102416487
89,90,2021-07-30,2021-08-02,LONG,1814.2,1813.12,12225.001711041268,61125.00855520634,-181.9397234032419,-1.4882592878405834,12.22500171104127,-194.1647251142832
93,95,2021-08-05,2021-08-09,LONG,1803.65,1729.64,12205.585238529842,61027.92619264921,-12520.934819721031,-102.5836498211959,12.205585238529842,-12533.14040495956
96,97,2021-08-10,2021-08-11,LONG,1728.61,1751.41,10952.271198033886,54761.35599016943,3611.4534700593917,32.97447081759359,10.952271198033888,3600.501198861358
102,103,2021-08-18,2021-08-19,LONG,1787.65,1780.1,11312.321317920023,56561.60658960012,-1194.417614609938,-10.558554526893102,11.312321317920023,-1205.7299359278582
104,105,2021-08-20,2021-08-23,LONG,1780.89,1805.07,11191.748324327236,55958.74162163618,3798.8937340631755,33.943702306150065,11.191748324327238,3787.701985738848
109,110,2021-08-27,2021-08-30,LONG,1817.78,1810.11,11570.518522901122,57852.592614505615,-1220.525545867108,-10.548581236453357,11.570518522901123,-1232.096064390009
112,113,2021-09-01,2021-09-02,LONG,1813.74,1809.43,11447.30891646212,57236.5445823106,-680.0575251958812,-5.940763284704457,11.44730891646212,-691.5048341123434
115,116,2021-09-06,2021-09-07,LONG,1823.08,1793.72,11378.158433050887,56890.79216525443,-4581.021288072559,-40.26153542356876,11.378158433050887,-4592.39944650561
119,121,2021-09-10,2021-09-14,LONG,1787.48,1804.73,10918.918488400326,54594.59244200163,2634.3140052602776,24.126144068744825,10.918918488400326,2623.3950867718772
124,127,2021-09-17,2021-09-22,LONG,1753.8,1767.91,11181.257997077511,55906.28998538756,2248.9387378658503,20.11346789827821,11.181257997077513,2237.757479868773
129,130,2021-09-24,2021-09-27,LONG,1749.99,1750.05,11405.03374506439,57025.16872532194,9.775799071755282,0.08571477551292497,11.405033745064388,-1.6292346733091065
133,134,2021-09-30,2021-10-01,LONG,1757.14,1760.05,11404.870821597058,57024.35410798529,472.1902365611985,4.140250634553669,11.404870821597058,460.78536573960145
138,139,2021-10-07,2021-10-08,LONG,1754.75,1756.86,11450.94935817102,57254.7467908551,344.22999210342937,3.0061262288073802,11.45094935817102,332.7790427452583
142,143,2021-10-13,2021-10-14,LONG,1792.62,1795.84,11484.227262445544,57421.13631222772,515.7145935150082,4.4906338208879,11.484227262445545,504.2303662525627
144,148,2021-10-15,2021-10-21,LONG,1767.24,1783.14,11534.6502990708,57673.251495353994,2594.454343428549,22.492700482107818,11.5346502990708,2582.9196931294778
159,162,2021-11-05,2021-11-10,LONG,1817.67,1848.77,11792.942268383747,58964.71134191874,5044.376929623274,42.77454103330074,11.792942268383747,5032.58398735489
167,168,2021-11-17,2021-11-18,LONG,1867.29,1858.66,12296.200667119236,61481.00333559618,-1420.724843988314,-11.554177444317542,12.296200667119237,-1433.0210446554331
179,180,2021-12-03,2021-12-06,LONG,1783.74,1778.22,12152.89856265369,60764.49281326845,-940.2155031821924,-7.736553533586708,12.152898562653691,-952.3684017448461
182,183,2021-12-08,2021-12-09,LONG,1782.36,1775.0,12057.661722479206,60288.30861239603,-1244.7596203551157,-10.323391458515536,12.057661722479207,-1256.8172820775949
187,188,2021-12-15,2021-12-16,LONG,1777.0,1799.01,11931.979994271445,59659.89997135723,3694.750698845166,30.965109735509273,11.931979994271446,3682.8187188508946
193,195,2021-12-23,2021-12-28,LONG,1807.77,1806.17,12300.261866156536,61501.30933078268,-272.1643099765089,-2.21267085967782,12.300261866156536,-284.4645718426654
197,198,2021-12-30,2021-12-31,LONG,1814.96,1828.62,12271.81540897227,61359.07704486135,2309.045357563795,18.81584167144159,12.27181540897227,2296.7735421548227
200,201,2022-01-04,2022-01-05,LONG,1814.39,1810.65,12501.492763187753,62507.46381593876,-644.2328128781891,-5.15324709682043,12.501492763187754,-656.7343056413769
204,206,2022-01-10,2022-01-12,LONG,1801.66,1826.21,12435.819332623614,62179.09666311807,4236.362085741887,34.06580597893048,12.435819332623614,4223.926266409264
208,209,2022-01-14,2022-01-17,LONG,1817.63,1818.78,12858.211959264541,64291.059796322705,203.38220310448864,1.5817300550715265,12.858211959264542,190.5239911452241
211,212,2022-01-19,2022-01-20,LONG,1841.25,1840.04,12877.264358379063,64386.321791895316,-211.56130174662778,-1.6429056347590447,12.877264358379064,-224.43856610500683
213,214,2022-01-21,2022-01-24,LONG,1834.68,1843.58,12854.820501768561,64274.10250884281,1558.9626319813053,12.12745546907344,12.854820501768563,1546.1078114795368
218,219,2022-01-28,2022-01-31,LONG,1791.23,1796.69,13009.431282916516,65047.156414582576,991.3787565628736,7.62046191723011,13.009431282916516,978.3693252799571
223,224,2022-02-04,2022-02-07,LONG,1807.78,1820.82,13107.26821544451,65536.34107722255,2363.655665089169,18.03316775271322,13.10726821544451,2350.5483968737244
229,230,2022-02-14,2022-02-15,LONG,1872.03,1853.45,13342.323055131881,66711.61527565941,-3310.582126947076,-24.812636549627847,13.342323055131882,-3323.9244500022082
232,233,2022-02-17,2022-02-18,LONG,1898.71,1897.65,13009.930610131662,65049.65305065831,-181.57757696987494,-1.3956844383817768,13.009930610131661,-194.58750758000662
237,239,2022-02-24,2022-02-28,LONG,1903.81,1908.36,12990.47185937366,64952.3592968683,776.1626286256187,5.974860936753084,12.990471859373661,763.172156766245
242,244,2022-03-03,2022-03-07,LONG,1936.64,1997.34,13066.789075050285,65333.945375251424,10238.791113159257,78.35736120290788,13.066789075050286,10225.724324084207
247,248,2022-03-10,2022-03-11,LONG,1996.11,1985.28,14089.361507458703,70446.80753729351,-1911.0643342022327,-13.563881750003667,14.089361507458703,-1925.1536957096914
251,251,2022-03-16,2022-03-16,LONG,1924.92,1924.92,13896.846137887735,69484.23068943867,0.0,0.0,13.896846137887735,-13.896846137887735
4,5,2022-03-23,2022-03-24,LONG,1945.06,1957.0,13895.456453273946,69477.28226636973,2132.475991127416,15.346570285749609,13.895456453273946,2118.5805346741417
10,12,2022-03-31,2022-04-04,LONG,1937.01,1932.81,14107.31450674136,70536.5725337068,-764.718831192332,-5.420725757740081,14.10731450674136,-778.8261456990733
15,16,2022-04-07,2022-04-08,LONG,1931.4,1946.54,14029.431892171453,70147.15946085726,2749.3734965242047,19.59718339028667,14.029431892171454,2735.344064632033
20,21,2022-04-14,2022-04-18,LONG,1973.26,1978.77,14302.966298634658,71514.83149317329,998.4662982257385,6.9808337472000535,14.302966298634658,984.1633319271039
34,35,2022-05-05,2022-05-06,LONG,1877.07,1882.37,14401.382631827368,72006.91315913684,1016.5754067334249,7.058873670134777,14.401382631827367,1002.1740241015975
36,37,2022-05-09,2022-05-10,LONG,1853.93,1838.12,14501.600034237528,72508.00017118764,-3091.67952054956,-21.319575172741384,14.501600034237528,-3106.1811205837976
42,44,2022-05-17,2022-05-19,LONG,1814.43,1841.21,14190.98192217915,70954.90961089575,5236.279380796686,36.89864034435053,14.19098192217915,5222.088398874507
52,54,2022-05-31,2022-06-02,LONG,1838.05,1868.68,14713.190762066599,73565.953810333,6129.66231933437,41.66099942874257,14.713190762066601,6114.949128572303
57,58,2022-06-07,2022-06-08,LONG,1852.01,1852.88,15324.685674923827,76623.42837461914,179.97306355237743,1.1743997062652445,15.324685674923828,164.64837787745358
64,65,2022-06-16,2022-06-17,LONG,1856.51,1840.28,15341.150512711576,76705.75256355788,-3352.888926282503,-21.855524613387512,15.341150512711577,-3368.2300767952142
68,69,2022-06-22,2022-06-23,LONG,1838.28,1823.1,15004.327505032052,75021.63752516026,-3097.538072632943,-20.64429793067441,15.004327505032052,-3112.542400137975
70,72,2022-06-24,2022-06-28,LONG,1827.25,1820.61,14693.073265018256,73465.36632509128,-1334.8201734809506,-9.084690108086058,14.693073265018256,-1349.513246745969
82,84,2022-07-12,2022-07-14,LONG,1726.32,1710.63,14558.121940343655,72790.60970171828,-3307.8591055538577,-22.721743361601305,14.558121940343655,-3322.4172274942016
86,88,2022-07-18,2022-07-20,LONG,1708.97,1696.62,14225.880217594235,71129.40108797117,-2570.10978377752,-18.06643767883599,14.225880217594234,-2584.3356639951144
89,90,2022-07-21,2022-07-22,LONG,1720.16,1726.99,13967.446651194721,69837.23325597361,1386.4649309898343,9.926402195144533,13.967446651194722,1372.4974843386397
94,95,2022-07-28,2022-07-29,LONG,1756.37,1766.0,14104.696399628587,70523.48199814293,1933.3657818173967,13.707248472702377,14.104696399628587,1919.261085417768
96,97,2022-08-01,2022-08-02,LONG,1772.05,1761.39,14296.622508170363,71483.11254085181,-2150.0803580188763,-15.039079032758462,14.296622508170364,-2164.3769805270467
104,105,2022-08-11,2022-08-12,LONG,1788.99,1801.74,14080.184810117658,70400.92405058829,2508.7110091308523,17.81731591568427,14.08018481011766,2494.6308243207345
109,110,2022-08-18,2022-08-19,LONG,1758.39,1746.89,14329.647892549732,71648.23946274866,-2342.92379341787,-16.350183975113598,14.329647892549733,-2357.25344131042
112,113,2022-08-23,2022-08-24,LONG,1748.07,1751.86,14093.92254841869,70469.61274209345,763.9277382843125,5.42026349059243,14.093922548418691,749.8338157358937
115,116,2022-08-26,2022-08-29,LONG,1737.99,1737.53,14168.905929992281,70844.5296499614,-93.75336923395652,-0.6616838992169637,14.168905929992281,-107.9222751639488
119,120,2022-09-01,2022-09-02,LONG,1697.01,1711.73,14158.113702475888,70790.56851237944,3070.2151681552477,21.68519926223185,14.15811370247589,3056.057054452772
124,126,2022-09-08,2022-09-12,LONG,1708.51,1724.4,14463.719407921166,72318.59703960583,3362.996139792403,23.25125401665793,14.463719407921166,3348.532420384482
129,130,2022-09-15,2022-09-16,LONG,1663.95,1675.37,14798.572649959615,73992.86324979807,2539.1342838206756,17.157967487003585,14.798572649959615,2524.335711170716
133,134,2022-09-21,2022-09-22,LONG,1673.82,1671.29,15051.006221076683,75255.03110538342,-568.74463412021,-3.778781469931015,15.051006221076683,-583.7956403412867
138,139,2022-09-28,2022-09-29,LONG,1659.69,1660.1,14992.626657042554,74963.13328521277,92.59224507867833,0.6175852116959409,14.992626657042553,77.59961842163578
142,143,2022-10-04,2022-10-05,LONG,1725.68,1716.37,15000.386618884717,75001.93309442358,-2023.1676704519277,-13.487436836493691,15.000386618884718,-2038.1680570708124
144,148,2022-10-06,2022-10-12,LONG,1712.44,1672.78,14796.569813177635,73982.84906588818,-8567.190073675956,-57.89983882646995,14.796569813177637,-8581.986643489134
159,162,2022-10-27,2022-11-01,LONG,1662.41,1647.42,13938.371148828719,69691.8557441436,-3142.067593447805,-22.5425737333149,13.93837114882872,-3156.0059645966335
167,168,2022-11-08,2022-11-09,LONG,1712.16,1706.77,13622.770552369057,68113.85276184528,-1072.1359755699025,-7.870175684515611,13.622770552369056,-1085.7587461222715
182,183,2022-11-29,2022-11-30,LONG,1749.53,1768.02,13514.194677756832,67570.97338878416,3570.636965238149,26.421381742525153,13.514194677756832,3557.1227705603924
187,188,2022-12-06,2022-12-07,LONG,1770.84,1786.05,13869.90695481287,69349.53477406435,2978.265749343592,21.472860337467015,13.86990695481287,2964.395842388779
194,195,2022-12-15,2022-12-16,LONG,1776.36,1792.67,14166.346539051747,70831.73269525873,3251.777680930899,22.954243509198832,14.166346539051746,3237.6113343918473
200,201,2022-12-23,2022-12-27,LONG,1797.75,1813.88,14490.10767249093,72450.53836245465,3250.2494334206685,22.430816298150617,14.49010767249093,3235.7593257481776
